Date,Open,High,Low,Close,Adj Close,Volume,symbol,return,SMA_5,SMA_15,SMA_ratio,SMA5_Volume,SMA15_Volume,SMA_Volume_Ratio,prev_close,TR,prev_high,prev_low,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,Diff,Up,Down,avg_5up,avg_5down,avg_15up,avg_15down,RS_5,RS_15,RSI_5,RSI_15,RSI_ratio,5Ewm,15Ewm,MACD,15MA,SD,upperband,lowerband,RC,Target,sentiment_score
10/23/23,31.47999954,31.65999985,31.26000023,31.38999939,31.38999939,31725800,VZ,-0.005701625,31.41999969,31.38599993,0.998917894,26201560,23511240,1.114426972,31.56999969,0.399999619,32.13999939,31.54999924,30.98999977,32.13999939,30.13999939,32.13999939,34.78258706,62.5,56.21172054,46.81031829,1.200840383,-0.180000305,0,0.180000305,0.158000183,0.130000305,0.185333252,0.209999975,1.215383171,0.882539402,54.86108168,46.8802619,1.170238379,31.40255749,31.58080291,0.178245414,31.38599993,0.374085519,32.13417097,30.6378289,-0.0116499,0.874802677,2.15770537
10/24/23,33.15000153,34.45999908,32.97000122,34.29999924,34.29999924,61617900,VZ,0.09270468,31.9779995,31.54066658,0.986323944,34287940,26193140,1.309042749,31.38999939,3.069999695,31.65999985,31.26000023,30.98999977,34.45999908,30.13999939,34.45999908,95.38905248,96.29629957,62.10433999,51.4076859,1.208074997,2.909999847,2.909999847,0,0.688000107,0.130000305,0.364666621,0.209999975,5.29229609,1.736507929,84.10755016,63.45707646,1.325424284,32.36837141,31.92070245,-0.44766896,31.54066658,0.834047339,33.20876126,29.8725719,0.072545332,0.347822991,2.15770537
10/25/23,34.5,34.61000061,33.59999847,33.68999863,33.68999863,30832800,VZ,-0.017784275,32.50599937,31.68399976,0.974712372,36049640,26669053.33,1.351740519,34.29999924,1.010002136,34.45999908,32.97000122,31.26000023,34.61000061,30.13999939,34.61000061,72.53725735,79.41830576,67.26400097,55.55213882,1.210826485,-0.61000061,0,0.61000061,0.688000107,0.160000229,0.364666621,0.22133344,4.299994516,1.64758936,81.13205595,62.22979231,1.303749425,32.80891381,32.14186447,-0.667049344,31.68399976,1.001796646,33.68759305,29.68040647,0.068167332,4.367205072,2.15770537
10/26/23,33.65999985,34.70000076,33.63999939,34.47000122,34.47000122,34367000,VZ,0.023152349,33.08399963,31.86066653,0.963023422,37161720,27441893.33,1.354196649,33.68999863,1.060001373,34.61000061,33.59999847,31.26000023,34.70000076,30.13999939,34.70000076,93.31396783,94.95615191,71.70456981,59.6319495,1.202452216,0.780002594,0.780002594,0,0.738000488,0.160000229,0.398000209,0.22133344,4.612496454,1.798192845,82.1826168,64.26264896,1.278855107,33.36260962,32.43288156,-0.929728053,31.86066653,1.234199921,34.32906637,29.39226669,0.083281004,2.966842426,2.15770537
10/27/23,34.38000107,34.59000015,33.34000015,33.43999863,33.43999863,23924800,VZ,-0.02988113,33.45799942,32.03333308,0.957419261,36493660,26951686.67,1.354039933,34.47000122,1.25,34.70000076,33.63999939,31.26000023,34.70000076,30.62000084,34.70000076,63.37203661,69.11759412,71.87898027,61.82527717,1.162614768,-1.030002594,0,1.030002594,0.738000488,0.364000702,0.398000209,0.225333659,2.027469959,1.766270563,66.96911899,63.85024613,1.048846685,33.38840595,32.5587712,-0.829634757,32.03333308,1.263530484,34.56039405,29.50627211,0.083954561,6.08747448,2.15770537
10/30/23,33.84000015,34.79999924,33.84000015,34.61999893,34.61999893,31497700,VZ,0.035287092,34.10399933,32.24466629,0.945480499,36448040,27695246.67,1.316039551,33.43999863,1.36000061,34.59000015,33.34000015,32.97000122,34.79999924,30.62000084,34.79999924,90.16390709,95.69377095,82.95524427,63.16596502,1.313290223,1.180000305,1.180000305,0,0.974000549,0.328000641,0.43666687,0.225333659,2.969508068,1.937867926,74.80796152,65.96171015,1.134111917,33.79893695,32.81642466,-0.982512283,32.24466629,1.415015591,35.07469747,29.41463511,0.100794852,3.774132549,2.15770537
10/31/23,34.70999908,35.20999908,34.66999817,35.13000107,35.13000107,28903400,VZ,0.014731431,34.26999969,32.46933301,0.947456472,29905140,28345346.67,1.055028197,34.61999893,0.590000153,34.79999924,33.84000015,33.34000015,35.20999908,30.62000084,35.20999908,95.72202877,98.25712316,83.02183953,63.64579095,1.304435663,0.510002136,0.510002136,0,0.494001007,0.328000641,0.450000381,0.225333659,1.506097689,1.997040228,60.09732563,66.63374783,0.90190523,34.24262499,33.10562171,-1.137003273,32.46933301,1.589359626,35.64805226,29.29061376,0.106108338,0.64953274,2.15770537
11/1/23,35.40999985,35.56000137,35.15000153,35.40000153,35.40000153,26071200,VZ,0.007685751,34.61200027,32.73199984,0.945683566,28952820,29037146.67,0.997095904,35.13000107,0.430000305,35.20999908,34.66999817,33.34000015,35.56000137,30.62000084,35.56000137,92.79280363,96.76113704,87.07294879,65.0232356,1.339105136,0.270000458,0.270000458,0,0.548001099,0.206000519,0.468000412,0.205333583,2.660192808,2.279220019,72.67903489,69.50494343,1.045667133,34.62841717,33.39241919,-1.235997976,32.73199984,1.729988672,36.19197719,29.2720225,0.125238479,1.784189263,2.15770537
11/2/23,35.31000137,35.93999863,35.31000137,35.90000153,35.90000153,24946000,VZ,0.014124293,34.89800034,33.06466662,0.947465938,27068620,29252326.67,0.9253493,35.40000153,0.629997253,35.56000137,35.15000153,33.34000015,35.93999863,30.62000084,35.93999863,98.46164907,99.24817448,88.10248503,68.78224357,1.280889957,0.5,0.5,0,0.49200058,0.206000519,0.501333745,0.168666967,2.388346314,2.97232917,70.48707814,74.82585261,0.942015035,35.05227862,33.70586698,-1.346411637,33.06466662,1.8314045,36.72747562,29.40185762,0.161436483,-0.611284275,2.15770537
11/3/23,35.99000168,36.36999893,35.93999863,36.02000046,36.02000046,23311800,VZ,0.003342588,35.4140007,33.42133331,0.943732215,26946020,29171220,0.923719337,35.90000153,0.469997406,35.93999863,35.31000137,33.84000015,36.36999893,30.62000084,36.36999893,86.16606154,93.913068,92.66129002,74.37626829,1.245844839,0.119998932,0.119998932,0,0.516000366,0,0.509333674,0.152666982,inf,3.336239882,100,76.93854521,1.299738638,35.37485257,33.99513367,-1.379718899,33.42133331,1.85256574,37.12646479,29.71620183,0.174437573,-1.000557573,2.15770537
11/6/23,35.97999954,36.02999878,35.61999893,35.63999939,35.63999939,15544000,VZ,-0.010549724,35.61800079,33.71399994,0.94654386,23755280,28801626.67,0.824789526,36.02000046,0.409999847,36.36999893,35.93999863,34.66999817,36.36999893,30.98999977,36.36999893,57.05886973,86.43123316,86.04028255,75.06908245,1.146148051,-0.380001068,0,0.380001068,0.280000305,0.076000214,0.470667013,0.178000387,3.684204186,2.644190957,78.6516565,72.55906697,1.083967308,35.46323484,34.20074188,-1.262492958,33.71399994,1.831685055,37.37737005,30.05062983,0.14047998,0.028006502,2.15770537
11/7/23,35.70000076,36.09999847,35.65000153,35.93999863,35.93999863,17654600,VZ,0.008417487,35.78000031,34.00933317,0.950512378,21505520,28566200,0.752830968,35.63999939,0.459999084,36.02999878,35.61999893,35.15000153,36.36999893,30.98999977,36.36999893,64.75399841,92.00742803,79.84667647,74.990952,1.064750805,0.299999237,0.299999237,0,0.237999725,0.076000214,0.473333613,0.178000387,3.131566531,2.659171827,75.79610561,72.6714118,1.042997566,35.6221561,34.41814898,-1.204007127,34.00933317,1.807921294,37.62517575,30.39349058,0.140590237,-0.333886857,2.15770537
11/8/23,35.93999863,35.97999954,35.59999847,35.77000046,35.77000046,16971500,VZ,-0.004730055,35.85400009,34.32399991,0.957326932,19685580,28229346.67,0.697344513,35.93999863,0.380001068,36.09999847,35.65000153,35.31000137,36.36999893,31.26000023,36.36999893,43.39624,88.25834391,69.96736375,74.7681045,0.935791595,-0.169998169,0,0.169998169,0.183999634,0.109999847,0.473333613,0.158666865,1.672726264,2.983191311,62.58501989,74.89450237,0.835642376,35.67143755,34.58713041,-1.084307144,34.32399991,1.660834047,37.64566801,31.00233182,0.152012925,0.027884406,2.15770537
11/9/23,35.86999893,36.04999924,35.45999908,35.61999893,35.61999893,15685800,VZ,-0.004193501,35.79799957,34.59333318,0.96634822,17833540,27354626.67,0.651938709,35.77000046,0.590000153,35.97999954,35.59999847,35.45999908,36.36999893,31.26000023,36.36999893,17.58240376,85.32289256,53.79151469,71.19952318,0.755503861,-0.150001526,0,0.150001526,0.083999634,0.140000153,0.438000234,0.168666967,0.59999673,2.596834712,37.49987228,72.19777721,0.519404803,35.65429135,34.71623898,-0.938052371,34.59333318,1.504259373,37.60185193,31.58481444,0.127929038,0.250626992,2.15770537
11/10/23,35.90999985,35.91999817,35.40000153,35.70999908,35.70999908,12791200,VZ,0.002526675,35.7359993,34.86933314,0.975748092,15729420,26389700,0.596043911,35.61999893,0.519996643,36.04999924,35.45999908,35.40000153,36.09999847,31.26000023,36.36999893,44.28555858,87.08414844,45.41541409,69.98522813,0.648928571,0.090000153,0.090000153,0,0.077999878,0.140000153,0.444000244,0.168000285,0.557141378,2.642854115,35.77975551,72.54899679,0.493180569,35.67286059,34.84045899,-0.832401603,34.86933314,1.271750912,37.41283496,32.32583132,0.131137137,1.51515411,2.15770537
11/13/23,35.63999939,36.18000031,35.40999985,35.81999969,35.81999969,17236700,VZ,0.003080387,35.77199936,35.16466649,0.983022116,16067960,25423760,0.632005651,35.70999908,0.770000458,35.91999817,35.40000153,35.40000153,36.18000031,32.97000122,36.36999893,53.84600336,83.82354096,44.77284082,71.25612255,0.628336755,0.11000061,0.11000061,0,0.1,0.063999939,0.451333618,0.156000264,1.56250149,2.893159314,60.97563245,74.31392041,0.820514274,35.72190696,34.96290158,-0.759005383,35.16466649,0.850738421,36.86614334,33.46318965,0.14112776,0.610944824,2.15770537
11/14/23,36.00999832,36.09999847,35.81000137,35.88000107,35.88000107,17667100,VZ,0.00167508,35.75999985,35.26999995,0.986297542,16070460,22493706.67,0.714442499,35.81999969,0.289997101,36.18000031,35.40999985,35.40000153,36.18000031,33.34000015,36.36999893,61.53849916,83.82844683,44.12974097,68.99941899,0.639566849,0.060001373,0.060001373,0,0.052000427,0.063999939,0.26133372,0.156000264,0.812507451,1.675213313,44.827813,62.61980324,0.715872786,35.774605,35.07753901,-0.697065982,35.26999995,0.833675557,36.93735106,33.60264883,0.046064194,2.369003481,2.15770537
11/15/23,35.88000107,36.11000061,35.84000015,36,36,22855500,VZ,0.003344452,35.80599976,35.42400004,0.989331405,17247260,21961886.67,0.785326883,35.88000107,0.270000458,36.09999847,35.81000137,35.40000153,36.18000031,33.34000015,36.36999893,76.92300168,87.78880921,50.83509331,69.29180195,0.733637918,0.119998932,0.119998932,0,0.076000214,0.030000305,0.269333649,0.115333557,2.533314684,2.335258318,71.69796383,70.01731487,1.024003333,35.84973666,35.19284664,-0.656890027,35.42400004,0.727567599,36.87913524,33.96886484,0.068566384,3.242788552,2.15770537
11/16/23,36.08000183,36.38000107,35.93000031,36.18000031,36.18000031,19110800,VZ,0.005000008,35.91800003,35.53799998,0.989420345,17932260,20944806.67,0.856167368,36,0.450000763,36.11000061,35.84000015,35.40000153,36.38000107,33.34000015,36.38000107,79.59174935,93.42102952,63.23696243,68.37698738,0.924828145,0.180000305,0.180000305,0,0.112000275,0,0.229333496,0.115333557,inf,1.988436859,100,66.5376902,1.502907596,35.95982454,35.31624085,-0.643583699,35.53799998,0.700889609,36.9397792,34.13622076,0.049608327,2.666292956,2.15770537
11/17/23,36.38000107,36.38000107,36.08000183,36.22999954,36.22999954,19355200,VZ,0.001381958,36.02200012,35.72400004,0.991727276,19245060,20640166.67,0.932408169,36.18000031,0.299999237,36.38000107,35.93000031,35.40999985,36.38000107,33.84000015,36.38000107,84.53594463,94.09443024,71.28703964,69.78791458,1.021481156,0.049999237,0.049999237,0,0.104000092,0,0.232666779,0.046666718,inf,4.98571125,100,83.29354761,1.200573188,36.04988288,35.43046068,-0.619422194,35.72400004,0.417112592,36.55822522,34.88977486,0.083433045,3.114666775,2.15770537
11/20/23,36.27999878,36.86999893,36.20000076,36.72999954,36.72999954,18656400,VZ,0.013800718,36.20400009,35.86466675,0.990627186,19529000,19784080,0.987106805,36.22999954,0.669998169,36.38000107,36.08000183,35.81000137,36.86999893,34.66999817,36.86999893,86.79247999,93.63639359,77.87633496,69.56315278,1.119505541,0.5,0.5,0,0.181999969,0,0.187333425,0.046666718,inf,4.014283301,100,80.05697046,1.24911047,36.27658843,35.59290304,-0.683685392,35.86466675,0.371499905,36.60766656,35.12166694,0.060947449,1.329348496,2.15770537
11/21/23,36.86000061,37.45000076,36.84999847,37.25,37.25,22946400,VZ,0.014157377,36.47799988,36.00600001,0.987060698,20584860,19386946.67,1.061789685,36.72999954,0.720001221,36.86999893,36.20000076,35.84000015,37.45000076,35.15000153,37.45000076,87.57759707,91.30431177,83.08415455,69.02019066,1.203765938,0.520000458,0.520000458,0,0.273999786,0,0.18799998,0.046666718,inf,4.028566602,100,80.11361728,1.248227248,36.60105895,35.80004016,-0.801018795,36.00600001,0.463831766,36.93366354,35.07833648,0.060347249,0.375031832,2.15770537
11/22/23,37.33000183,37.52000046,37.22000122,37.34999847,37.34999847,14613100,VZ,0.002684523,36.74799957,36.13599981,0.983346039,18936380,18623073.33,1.016823575,37.25,0.299999237,37.45000076,36.84999847,35.93000031,37.52000046,35.31000137,37.52000046,89.30805237,92.30759936,85.56116468,68.78787391,1.243840808,0.099998474,0.099998474,0,0.269999695,0,0.176666514,0.046666718,inf,3.78570689,100,79.10444532,1.264151459,36.85070546,35.99378495,-0.856920512,36.13599981,0.547563252,37.23112631,35.0408733,0.055084657,0.827763825,2.15770537
11/24/23,37.45000076,37.56999969,37.29999924,37.40999985,37.40999985,6766700,VZ,0.001606463,36.99399948,36.23666636,0.979528217,16467560,17411120,0.945807047,37.34999847,0.270000458,37.52000046,37.22000122,36.08000183,37.56999969,35.40000153,37.56999969,89.26173981,92.62672892,87.49516277,68.17454663,1.283399261,0.060001373,0.060001373,0,0.245999908,0,0.147333272,0.046666718,inf,3.157138108,100,75.9449897,1.316742558,37.03713692,36.17081181,-0.866325112,36.23666636,0.633185359,37.50303708,34.97029564,0.042061233,2.349802537,2.15770537
11/27/23,37.45000076,37.54000092,37.29000092,37.34999847,37.34999847,15245300,VZ,-0.001603886,37.21799927,36.3253329,0.976015197,15645580,16873353.33,0.927235961,37.40999985,0.25,37.56999969,37.29999924,36.20000076,37.56999969,35.40000153,37.56999969,83.94150422,89.86168634,87.37627469,68.02624281,1.284449517,-0.060001373,0,0.060001373,0.236000061,0.012000275,0.139333344,0.050666809,19.66622163,2.749992471,95.16118612,73.33327979,1.297653485,37.14142411,36.31821014,-0.823213962,36.3253329,0.69114655,37.707626,34.9430398,0.036923876,3.293181813,2.15770537
11/28/23,37.34999847,37.50999832,37.20000076,37.47000122,37.47000122,14521700,VZ,0.003212925,37.3659996,36.44733302,0.975414371,14818640,16805200,0.88178897,37.34999847,0.309997559,37.54000092,37.29000092,36.84999847,37.56999969,35.40000153,37.56999969,86.11134659,95.3917715,87.24004801,69.9630746,1.24694417,0.120002747,0.120002747,0,0.16000061,0.012000275,0.147333527,0.025333405,13.33307903,5.815780756,93.02313203,85.32816656,1.090180837,37.25094981,36.46218403,-0.788765783,36.44733302,0.722342067,37.89201715,35.00264888,0.051346854,1.358918606,2.15770537
11/29/23,37.52999878,37.88999939,37.52999878,37.75999832,37.75999832,16387400,VZ,0.007739447,37.46799927,36.56866633,0.975997306,13506840,16720720,0.807790574,37.47000122,0.419998169,37.50999832,37.20000076,37.20000076,37.88999939,35.40000153,37.88999939,81.15922799,94.77906909,85.9563742,71.05675657,1.209686149,0.289997101,0.289997101,0,0.113999939,0.012000275,0.146666718,0.025333405,9.499777481,5.789459419,90.47598864,85.27128688,1.061036979,37.42063265,36.62441082,-0.796221833,36.56866633,0.781471519,38.13160937,35.00572329,0.050639949,1.55959902,2.15770537
12/5/23,38.34999847,38.54999924,38.09000015,38.41999817,38.41999817,23000700,VZ,0.009989412,38.22600021,37.2653333,0.974868757,23775840,19374493.33,1.22717222,38.04000092,0.509998322,38.56999969,38.02999878,37.52999878,38.61000061,35.81000137,38.61000061,82.40721118,93.21419667,82.42852534,82.51496944,0.998952383,0.379997253,0.379997253,0,0.297999573,0.108000183,0.213333384,0.040000153,2.759250625,5.33331426,73.39895368,84.21047876,0.871613067,38.15296452,37.33367216,-0.819292354,37.2653333,0.893387427,39.05210816,35.47855845,0.072585106,-2.209839667,2.15770537
6/9/23,152.1600037,153.7200012,151.6000061,153.0899963,152.547699,5201300,WMT,0.006045858,150.9679993,148.734667,0.985206585,5953480,6491793.333,0.91707787,152.1699982,2.119995117,152.4299927,149.7899933,148.5099945,153.7200012,145.0099945,153.7200012,87.90779134,92.76688407,82.53890632,51.53817559,1.601510053,0.919998169,0.919998169,0,0.857998657,0.004000854,0.487333171,0.379333496,214.453852,1.284709037,99.53586349,56.23075045,1.770132226,151.1706518,149.8158376,-1.354814217,148.734667,2.100706449,152.9360798,144.5332541,0.010695155,2.802583104,0.167128482
6/12/23,153.4299927,154.3000031,153.1699982,154.1000061,153.5541229,4904500,WMT,0.00659749,151.8279999,149.0140004,0.981465873,5897500,6205720,0.950332919,153.0899963,1.210006714,153.7200012,151.6000061,148.5099945,154.3000031,145.0099945,154.3000031,96.54582637,97.8471823,86.49549362,56.54087246,1.529787035,1.010009766,1.010009766,0,0.864001465,0.004000854,0.554667155,0.275333659,215.9542334,2.014527237,99.53907329,66.82730254,1.489497099,152.1471032,150.3513586,-1.79574459,149.0140004,2.50736894,154.0287383,143.9992626,0.027950119,0.653633497,0.167128482
6/13/23,154.5200043,155.5099945,154.0700073,155.3000031,154.7498779,5246300,WMT,0.007787131,152.9320007,149.4613342,0.977305819,5945720,6197300,0.959404902,154.1000061,1.439987183,154.3000031,153.1699982,149.0399933,155.5099945,145.0099945,155.5099945,96.75438307,98.00008138,90.55790846,62.65782794,1.445276854,1.199996948,1.199996948,0,1.104000854,0,0.634666951,0.187333171,inf,3.38790482,100,77.21007996,1.295167678,153.1980698,150.9699392,-2.228130647,149.4613342,2.980280698,155.4218956,143.5007728,0.045157863,-1.122442408,0.167128482
6/14/23,155.9100037,157.3300018,155.6100006,156.8699951,156.3143005,7034400,WMT,0.010109414,154.3059998,150.0320007,0.972301796,5735500,6303986.667,0.909821087,155.3000031,2.029998779,155.5099945,154.0700073,149.7899933,157.3300018,145.0099945,157.3300018,93.89912211,96.26618149,94.04583298,67.78046272,1.387506506,1.569992065,1.569992065,0,1.373999023,0,0.739333089,0.168666585,inf,4.383399877,100,81.42437822,1.228133419,154.4220449,151.7074462,-2.71459875,150.0320007,3.515545058,157.0630908,143.0009106,0.057716929,-1.617830119,0.167128482
6/15/23,157,158.2299957,156.9799957,157.7299957,157.1712646,6053500,WMT,0.005482251,155.4179993,150.7053335,0.969677477,5688000,6251660,0.909838347,156.8699951,1.36000061,157.3300018,155.6100006,151.6000061,158.2299957,145.0099945,158.2299957,92.45851007,96.21785209,93.51312659,72.83464002,1.283910054,0.86000061,0.86000061,0,1.111999512,0,0.796666463,0.12333374,inf,6.459436499,100,86.59416163,1.154812266,155.5246952,152.4602649,-3.064430323,150.7053335,3.961562528,158.6284585,142.7822084,0.068414215,-1.473938388,0.167128482
6/16/23,158.0800018,158.1499939,155.2799988,155.5299988,154.9790497,11556700,WMT,-0.013947867,155.9059998,151.3299998,0.970648981,6959080,6548793.333,1.062650728,157.7299957,2.869995117,158.2299957,156.9799957,153.1699982,158.2299957,145.0099945,158.2299957,46.64035077,79.57642437,85.25963848,74.82415835,1.139466722,-2.199996948,0,2.199996948,0.927999878,0.43999939,0.796666463,0.172000122,2.109093557,4.631778476,67.83628471,82.24361977,0.824821243,155.5264631,152.8439816,-2.682481446,151.3299998,3.932283409,159.1945666,143.465433,0.064107792,0.491279755,0.167128482
6/20/23,154.6999969,155.4499969,153.8800049,154.1600037,153.6139069,6664800,WMT,-0.008808559,155.9179993,151.8460002,0.973883714,7311140,6643760,1.100452154,155.5299988,1.649993896,158.1499939,155.2799988,153.8800049,158.2299957,145.0099945,158.2299957,6.436767094,69.21337602,67.23782662,73.47638856,0.915094331,-1.369995117,0,1.369995117,0.725997925,0.713998413,0.779333496,0.26333313,1.016806076,2.959496575,50.41665077,74.74426405,0.674522004,155.0709766,153.0084844,-2.062492225,151.8460002,3.745348539,159.3366972,144.3553031,0.052861669,0.544709358,0.167128482
6/21/23,154.2100067,155.3399963,153.3600006,154.4600067,153.9128571,6417000,WMT,0.00194605,155.75,152.4060008,0.9785297,7545280,6721726.667,1.122521098,154.1600037,1.979995728,155.4499969,153.8800049,153.3600006,158.2299957,145.0099945,158.2299957,22.58741697,71.48268786,52.4044334,73.26691995,0.71525367,0.300003052,0.300003052,0,0.545999146,0.713998413,0.7993337,0.239333089,0.764706385,3.339837806,43.33334948,76.95766421,0.563080363,154.86732,153.1899247,-1.677395306,152.4060008,3.433429079,159.2728589,145.5391426,0.057510676,-0.316163536,0.167128482
6/22/23,154.9799957,156.0800018,154.4799957,155.75,155.1982727,4435800,WMT,0.008351633,155.526001,152.9980011,0.983745484,7025560,6347873.333,1.106758064,154.4600067,1.619995117,155.3399963,153.3600006,153.3600006,158.2299957,145.9400024,158.2299957,49.07601203,79.82101642,43.43981139,73.02590384,0.594854827,1.289993286,1.289993286,0,0.48999939,0.713998413,0.831333415,0.239333089,0.68627518,3.473541488,40.697698,77.64634568,0.524141834,155.1615466,153.5099341,-1.651612566,152.9980011,3.16584563,159.3296924,146.6663098,0.060461668,-0.352837461,0.167128482
6/23/23,155.8800049,156.2899933,155.0200043,155.4600067,154.909317,6325000,WMT,-0.001861915,155.0720032,153.534668,0.990086314,7079860,6319780,1.120270009,155.75,1.269989014,156.0800018,154.4799957,153.3600006,158.1499939,147.1000061,158.2299957,43.84152499,75.11238458,33.71641437,70.4123177,0.478842559,-0.289993286,0,0.289993286,0.317999268,0.77199707,0.795332845,0.258665975,0.411917713,3.074748603,29.17434275,75.45860868,0.386627096,155.2610333,153.7536932,-1.507340177,153.534668,2.813636261,159.1619405,147.9073954,0.054609612,-0.880176788,0.167128482
6/26/23,155.6499939,155.7799988,154.3200073,155.0500031,154.5007629,4702100,WMT,-0.002637358,154.976004,153.950001,0.993379601,5708940,6207166.667,0.919733641,155.4600067,1.459991455,156.2899933,155.0200043,153.3600006,156.2899933,148.5099945,158.2299957,57.67940839,67.28403008,35.9242259,67.90759023,0.529016356,-0.410003662,0,0.410003662,0.317999268,0.413998413,0.701332601,0.285999552,0.768117117,2.452215729,43.44266054,71.03309647,0.61158337,155.1906899,153.9157319,-1.274958013,153.950001,2.511578594,158.9731582,148.9268438,0.041862622,1.965617191,0.167128482
6/27/23,154.1499939,155.8500061,154.0599976,154.4900055,153.942749,4031200,WMT,-0.003611722,155.0420044,154.2626678,0.994973384,5182220,6130286.667,0.845347091,155.0500031,1.790008545,155.7799988,154.3200073,153.3600006,156.2899933,148.5099945,158.2299957,38.56681596,61.52273905,42.35023567,65.3611853,0.647941672,-0.559997559,0,0.559997559,0.317999268,0.251998901,0.635999552,0.323332723,1.261907357,1.967012638,55.78952441,66.29606537,0.841520897,154.9571284,153.9875161,-0.969612342,154.2626678,2.234711422,158.7320907,149.793245,0.031308427,2.242617021,0.167128482
6/28/23,154.7299957,155.6799927,154.6399994,155.3300018,154.7797699,6296600,WMT,0.005437221,155.2160034,154.6326681,0.996241783,5158140,6216380,0.829765877,154.4900055,1.189987183,155.8500061,154.0599976,154.0599976,156.2899933,149.0399933,158.2299957,56.95097335,68.44403562,49.22294694,64.06176294,0.768367037,0.839996338,0.839996338,0,0.425997925,0.251998901,0.691999308,0.321999105,1.690475325,2.149072149,62.83184646,68.24461452,0.920685784,155.0814196,154.1553268,-0.926092756,154.6326681,1.869042336,158.3707527,150.8945834,0.037054367,2.329950315,0.167128482
6/29/23,154.5099945,154.75,153.1399994,154.2799988,153.73349,7176800,WMT,-0.006759821,154.9220032,154.9180013,0.999974168,5706340,6155800,0.926985932,155.3300018,2.190002441,155.6799927,154.6399994,153.1399994,156.2899933,149.7899933,158.2299957,36.19052694,53.19910183,46.64584993,61.37716476,0.759987042,-1.050003052,0,1.050003052,0.167999268,0.461999512,0.67733256,0.391999308,0.363635163,1.727892233,26.66660208,63.34166036,0.420996259,154.8142793,154.1709108,-0.643368498,154.9180013,1.371860206,157.6617217,152.1742809,0.028533325,1.38091203,0.167128482
6/30/23,154.9700012,157.5299988,154.7799988,157.1799927,156.6231995,6357000,WMT,0.018796953,155.2660004,155.2520009,0.999909836,5712740,6160200,0.927362748,154.2799988,3.25,154.75,153.1399994,153.1399994,157.5299988,151.6000061,158.2299957,92.02719471,84.16282511,56.28298387,61.17084161,0.920094973,2.899993896,2.899993896,0,0.747998047,0.404000854,0.725998942,0.391999308,1.851476398,1.852041386,64.93044794,64.93739519,0.999893016,155.6028504,154.547046,-1.055804388,155.2520009,1.26037844,157.7727578,152.7312441,0.032923668,-2.117206885,0.167128482
7/3/23,156.8099976,158.4400024,156.3300018,158.1999969,157.6395874,2882500,WMT,0.006489403,155.8959991,155.5926676,0.99805427,5348820,6005613.333,0.89063676,157.1799927,2.11000061,157.5299988,154.7799988,153.1399994,158.4400024,153.1399994,158.4400024,95.47159708,95.47159708,63.84142161,61.67509533,1.035124814,1.020004272,1.020004272,0,0.951998901,0.322000122,0.732666016,0.391999308,2.956517206,1.869049256,74.72524577,65.14524811,1.14705597,156.4685659,155.0036649,-1.464901031,155.5926676,1.32329035,158.2392483,152.9460869,0.033379063,-2.073848447,0.167128482
7/5/23,158.1600037,159.1199951,157.3399963,158.1100006,157.5499115,5861800,WMT,-0.000568877,156.6199982,155.8600006,0.995147506,5714940,6069433.333,0.941593669,158.1999969,1.779998779,158.4400024,156.3300018,153.1399994,159.1199951,153.1399994,159.1199951,83.11044769,83.11044769,72.75014795,60.77940341,1.196953966,-0.089996338,0,0.089996338,0.951998901,0.227999878,0.665332031,0.397999064,4.175436013,1.671692452,80.67795646,62.57054215,1.289392,157.0157108,155.3919569,-1.623753959,155.8600006,1.402861514,158.6657236,153.0542776,0.026022027,-2.076868823,0.167128482
7/6/23,157.9299927,158.1799927,156.8699951,157.1100006,156.5534668,4809000,WMT,-0.006324711,156.9759979,155.9806671,0.993659344,5417420,6040280,0.896882264,158.1100006,1.309997559,159.1199951,157.3399963,153.1399994,159.1199951,153.1399994,159.1199951,66.38802771,66.38802771,74.63755882,58.75497972,1.270318859,-1,0,1,0.783999634,0.427999878,0.585332235,0.464665731,1.831775368,1.259684534,64.68646449,55.74603513,1.160377852,157.0471408,155.6067123,-1.440428419,155.9806671,1.428855252,158.8383776,153.1229566,0.011654846,-0.494194394,0.167128482
7/7/23,155.8099976,156.2899933,153.4499969,153.4900055,152.9462891,6588700,WMT,-0.02304115,156.8179993,155.7553345,0.993223579,5299800,6010566.667,0.881747145,157.1100006,3.660003662,158.1799927,156.8699951,153.4499969,159.1199951,153.1399994,159.1199951,0.705618304,5.852949057,67.5405771,52.54207947,1.285456871,-3.619995117,0,3.619995117,0.783999634,0.941998291,0.480666097,0.705998739,0.832272883,0.680831382,45.42297662,40.50563247,1.121399021,155.861429,155.342124,-0.519305021,155.7553345,1.54072459,158.8367837,152.6738853,-0.021546438,-0.278204375,0.167128482
